T [s],p [Pa]
0.75267,-0.004467
0.75275,-0.0047364
0.75283,-0.0049419
0.75292,-0.0050285
0.753,-0.0052024
0.75308,-0.0053337
0.75317,-0.0053073
0.75325,-0.0051771
0.75333,-0.0049255
0.75342,-0.004527
0.7535,-0.0040645
0.75358,-0.003663
0.75367,-0.0033335
0.75375,-0.0031925
0.75383,-0.003185
0.75392,-0.0030109
0.754,-0.0028368
0.75408,-0.0027119
0.75417,-0.0024682
0.75425,-0.0022122
0.75433,-0.0018289
0.75442,-0.0014647
0.7545,-0.0013098
0.75458,-0.0011879
0.75467,-0.0012833
0.75475,-0.001492
0.75483,-0.0014136
0.75492,-0.0011953
0.755,-0.0010763
0.75508,-0.0010236
0.75517,-0.00095139
0.75525,-0.00085309
0.75533,-0.00066998
0.75542,-0.00049053
0.7555,-0.00028222
0.75558,0.00031464
0.75567,0.0011185
0.75575,0.0018402
0.75583,0.0024425
0.75592,0.0029214
0.756,0.0032958
0.75608,0.0033768
0.75617,0.0032547
0.75625,0.0031728
0.75633,0.0033569
0.75642,0.0036786
0.7565,0.0038677
0.75658,0.0041149
0.75667,0.0043436
0.75675,0.004482
0.75683,0.0044239
0.75692,0.0041169
0.757,0.0039397
0.75708,0.0038598
0.75717,0.0038014
0.75725,0.0039202
0.75733,0.004198
0.75742,0.0045189
0.7575,0.0048104
0.75758,0.005076
0.75767,0.0053234
0.75775,0.0055165
0.75783,0.0056109
0.75792,0.0056498
0.758,0.0056745
0.75808,0.0056965
0.75817,0.0056393
0.75825,0.005632
0.75833,0.0056762
0.75842,0.0056282
0.7585,0.0056958
0.75858,0.0057373
0.75867,0.005726
0.75875,0.0057283
0.75883,0.0056221
0.75892,0.0055742
0.759,0.0055271
0.75908,0.0054237
0.75917,0.0052554
0.75925,0.0051135
0.75933,0.0051051
0.75942,0.0050689
0.7595,0.0050365
0.75958,0.0049065
0.75967,0.0046681
0.75975,0.0044928
0.75983,0.0044005
0.75992,0.0042915
0.76,0.0039764
0.76008,0.0037038
0.76017,0.0036667
0.76025,0.0035714
0.76033,0.0032816
0.76042,0.0029953
0.7605,0.0027816
0.76058,0.0025419
0.76067,0.0023781
0.76075,0.0023368
0.76083,0.0022504
0.76092,0.0020603
0.761,0.0018703
0.76108,0.0017417
0.76117,0.0016173
0.76125,0.0013199
0.76133,0.00091384
0.76142,0.00055641
0.7615,8.23E-05
0.76158,-0.00051817
0.76167,-0.0010146
0.76175,-0.0012457
0.76183,-0.0014907
0.76192,-0.001892
0.762,-0.0020255
0.76208,-0.0020767
0.76217,-0.0021924
0.76225,-0.0020964
0.76233,-0.0020549
0.76242,-0.0021271
0.7625,-0.0022783
0.76258,-0.0026196
0.76267,-0.0029737
0.76275,-0.0032535
0.76283,-0.0034815
0.76292,-0.0037287
0.763,-0.0038705
0.76308,-0.0039436
0.76317,-0.0041523
0.76325,-0.0044118
0.76333,-0.0047828
0.76342,-0.0052431
0.7635,-0.0058225
0.76358,-0.0063494
0.76367,-0.0066058
0.76375,-0.0069123
0.76383,-0.0070806
0.76392,-0.0070691
0.764,-0.0070473
0.76408,-0.0069126
0.76417,-0.0069762
0.76425,-0.0070355
0.76433,-0.0068755
0.76442,-0.0066694
0.7645,-0.0064267
0.76458,-0.00629
0.76467,-0.0060876
0.76475,-0.0057933
0.76483,-0.0055442
0.76492,-0.0053131
0.765,-0.0051316
0.76508,-0.0050234
0.76517,-0.0050348
0.76525,-0.0049617
0.76533,-0.0048204
0.76542,-0.0046207
0.7655,-0.004332
0.76558,-0.0041579
0.76567,-0.0039201
0.76575,-0.0036888
0.76583,-0.0035981
0.76592,-0.0035323
0.766,-0.0035383
0.76608,-0.0034969
0.76617,-0.00328
0.76625,-0.0028241
0.76633,-0.0023498
0.76642,-0.002136
0.7665,-0.0018871
0.76658,-0.0014869
0.76667,-0.0011917
0.76675,-0.0010361
0.76683,-0.00090955
0.76692,-0.00081473
0.767,-0.0009073
0.76708,-0.0010615
0.76717,-0.0010346
0.76725,-0.00083034
0.76733,-0.00046878
0.76742,-6.37E-05
0.7675,0.00037011
0.76758,0.00086837
0.76767,0.0013097
0.76775,0.0015886
0.76783,0.0016503
0.76792,0.0017573
0.768,0.0019871
0.76808,0.0021444
0.76817,0.0023849
0.76825,0.0027253
0.76833,0.0032076
0.76842,0.0037464
0.7685,0.0039061
0.76858,0.0039248
0.76867,0.0040707
0.76875,0.00411
0.76883,0.0040453
0.76892,0.0040417
0.769,0.0040201
0.76908,0.0038073
0.76917,0.0035565
0.76925,0.0034271
0.76933,0.0034476
0.76942,0.0034588
0.7695,0.0032125
0.76958,0.0029959
0.76967,0.0029052
0.76975,0.0028344
0.76983,0.0029325
0.76992,0.0030678
0.77,0.0033247
0.77008,0.0038295
0.77017,0.004359
0.77025,0.004726
0.77033,0.0049179
0.77042,0.0051195
0.7705,0.0051983
0.77058,0.0050068
0.77067,0.0046432
0.77075,0.0041175
0.77083,0.0036829
0.77092,0.0034572
0.771,0.0032752
0.77108,0.0030924
0.77117,0.0028698
0.77125,0.0027834
0.77133,0.0027896
0.77142,0.0025642
0.7715,0.0022649
0.77158,0.0019849
0.77167,0.0016376
0.77175,0.0012141
0.77183,0.00071811
0.77192,0.00043624
0.772,0.00038513
0.77208,0.00026298
0.77217,0.00013557
0.77225,0.00032704
0.77233,0.00066489
0.77242,0.00069567
0.7725,0.00063759
0.77258,0.00069435
0.77267,0.00059834
0.77275,0.00031809
0.77283,5.91E-05
0.77292,-0.00016661
0.773,-0.00035817
0.77308,-0.0002436
0.77317,8.11E-05
0.77325,0.00028859
0.77333,0.00043913
0.77342,0.00057138
0.7735,0.00069837
0.77358,0.00083849
0.77367,0.00085667
0.77375,0.00078609
0.77383,0.0006628
0.77392,0.00048968
0.774,0.00038502
0.77408,0.00038696
0.77417,0.00051004
0.77425,0.00055052
0.77433,0.00044396
0.77442,0.00038585
0.7745,9.13E-05
0.77458,-0.00043497
0.77467,-0.00074324
0.77475,-0.00091286
0.77483,-0.0010565
0.77492,-0.0010987
0.775,-0.0012734
0.77508,-0.0016386
0.77517,-0.0019739
0.77525,-0.0022878
0.77533,-0.002582
0.77542,-0.0027986
0.7755,-0.0029092
0.77558,-0.0028716
0.77567,-0.0026744
0.77575,-0.002371
0.77583,-0.0021258
0.77592,-0.0020105
0.776,-0.0019357
0.77608,-0.0019272
0.77617,-0.0019572
0.77625,-0.0017658
0.77633,-0.0016571
0.77642,-0.0018125
0.7765,-0.0017913
0.77658,-0.0017545
0.77667,-0.0016157
0.77675,-0.0012652
0.77683,-0.0011912
0.77692,-0.0011335
0.777,-0.0010181
0.77708,-0.0010929
0.77717,-0.0011459
0.77725,-0.0012744
0.77733,-0.0014371
0.77742,-0.0013539
0.7775,-0.0011313
0.77758,-0.0010053
0.77767,-0.00092605
0.77775,-0.00078635
0.77783,-0.00054062
0.77792,-0.00025032
0.778,-0.00023369
0.77808,-0.00021785
0.77817,-1.50E-05
0.77825,-4.09E-05
0.77833,-0.00021048
0.77842,-0.0002487
0.7785,-6.92E-06
0.77858,0.00033911
0.77867,0.0005967
0.77875,0.00092733
0.77883,0.0013068
0.77892,0.0016015
0.779,0.0018558
0.77908,0.0022404
0.77917,0.0024365
0.77925,0.0023077
0.77933,0.0022515
0.77942,0.0022439
0.7795,0.0022699
0.77958,0.0022598
0.77967,0.0022294
0.77975,0.002341
0.77983,0.0024464
0.77992,0.0025376
0.78,0.0026304
0.78008,0.0027786
0.78017,0.0028964
0.78025,0.0028826
0.78033,0.0029101
0.78042,0.0031161
0.7805,0.0035541
0.78058,0.0038127
0.78067,0.0037124
0.78075,0.0036109
0.78083,0.0034029
0.78092,0.0031482
0.781,0.0031895
0.78108,0.0033185
0.78117,0.0033838
0.78125,0.0034402
0.78133,0.003549
0.78142,0.0037579
0.7815,0.0039114
0.78158,0.0039846
0.78167,0.0039898
0.78175,0.0038786
0.78183,0.0038559
0.78192,0.0041401
0.782,0.0043995
0.78208,0.0044729
0.78217,0.0046393
0.78225,0.004734
0.78233,0.0046733
0.78242,0.004531
0.7825,0.0043977
0.78258,0.0045485
0.78267,0.0047817
0.78275,0.0047876
0.78283,0.0045933
0.78292,0.0042504
0.783,0.0039555
0.78308,0.0037415
0.78317,0.0034712
0.78325,0.0032799
0.78333,0.0030197
0.78342,0.0026142
0.7835,0.0022577
0.78358,0.0018323
0.78367,0.0014252
0.78375,0.0012198
0.78383,0.0010928
0.78392,0.00086041
0.784,0.00070255
0.78408,0.00091613
0.78417,0.0012172
0.78425,0.0013042
0.78433,0.0014031
0.78442,0.0015949
0.7845,0.0017308
0.78458,0.0019437
0.78467,0.0020765
0.78475,0.0019206
0.78483,0.0018238
0.78492,0.0018112
0.785,0.0018161
0.78508,0.0019096
0.78517,0.0018569
0.78525,0.0018023
0.78533,0.0018756
0.78542,0.0018107
0.7855,0.0016491
0.78558,0.0015129
0.78567,0.0014329
0.78575,0.0013396
0.78583,0.0012099
0.78592,0.0011897
0.786,0.0011825
0.78608,0.0010909
0.78617,0.0010239
0.78625,0.0010339
0.78633,0.0010967
0.78642,0.0012119
0.7865,0.0013225
0.78658,0.0013363
0.78667,0.0013428
0.78675,0.0014227
0.78683,0.0014798
0.78692,0.0014567
0.787,0.0012601
0.78708,0.0009003
0.78717,0.00074174
0.78725,0.00068717
0.78733,0.0004155
0.78742,0.00021213
0.7875,5.18E-05
0.78758,-0.00031285
0.78767,-0.0007132
0.78775,-0.00098639
0.78783,-0.0010219
0.78792,-0.00087885
0.788,-0.0008165
0.78808,-0.00086854
0.78817,-0.00085315
0.78825,-0.00086287
0.78833,-0.0010331
0.78842,-0.0011392
0.7885,-0.0010624
0.78858,-0.0010281
0.78867,-0.0010988
0.78875,-0.00090356
0.78883,-0.00053698
0.78892,-0.00037518
0.789,-0.00034626
0.78908,-0.00059244
0.78917,-0.0010155
0.78925,-0.0013494
0.78933,-0.0017317
0.78942,-0.0021145
0.7895,-0.0025162
0.78958,-0.0028813
0.78967,-0.0029389
0.78975,-0.0028191
0.78983,-0.0026722
0.78992,-0.0024964
0.79,-0.0024271
0.79008,-0.0022665
0.79017,-0.00199
0.79025,-0.0018592
0.79033,-0.001639
0.79042,-0.0013342
0.7905,-0.0011388
0.79058,-0.00096056
0.79067,-0.00067389
0.79075,-0.00038498
0.79083,-0.00043231
0.79092,-0.00061145
0.791,-0.00061696
0.79108,-0.00058248
0.79117,-0.00062461
0.79125,-0.00069194
0.79133,-0.00065824
0.79142,-0.00062287
0.7915,-0.00066757
0.79158,-0.0007342
0.79167,-0.00075978
0.79175,-0.00079513
0.79183,-0.00081271
0.79192,-0.00066456
0.792,-0.00062037
0.79208,-0.00074515
0.79217,-0.00081338
0.79225,-0.00092527
0.79233,-0.001177
0.79242,-0.0013895
0.7925,-0.0015493
0.79258,-0.0016473
0.79267,-0.0015964
0.79275,-0.0017713
0.79283,-0.0019146
0.79292,-0.0017606
0.793,-0.0016663
0.79308,-0.0015889
0.79317,-0.0018047
0.79325,-0.0021458
0.79333,-0.0022781
0.79342,-0.0025782
0.7935,-0.0029198
0.79358,-0.0030561
0.79367,-0.0030552
0.79375,-0.0031425
0.79383,-0.0033161
0.79392,-0.0035244
0.794,-0.003906
0.79408,-0.0040427
0.79417,-0.0040024
0.79425,-0.0043119
0.79433,-0.0046577
0.79442,-0.0047962
0.7945,-0.004927
0.79458,-0.0050667
0.79467,-0.0051748
0.79475,-0.0051204
0.79483,-0.0049417
0.79492,-0.0050223
0.795,-0.0052724
0.79508,-0.0053425
0.79517,-0.0052989
0.79525,-0.0053773
0.79533,-0.0054633
0.79542,-0.0053876
0.7955,-0.0054209
0.79558,-0.0055319
0.79567,-0.0055337
0.79575,-0.0055531
0.79583,-0.0057069
0.79592,-0.0059507
0.796,-0.0061595
0.79608,-0.0063399
0.79617,-0.0063487
0.79625,-0.0061571
0.79633,-0.0058517
0.79642,-0.0055877
0.7965,-0.0056238
0.79658,-0.0056911
0.79667,-0.0056907
0.79675,-0.0057337
0.79683,-0.0056627
0.79692,-0.0054645
0.797,-0.0052918
0.79708,-0.0052555
0.79717,-0.0051132
0.79725,-0.0048454
0.79733,-0.0046584
0.79742,-0.0045439
0.7975,-0.0046544
0.79758,-0.004836
0.79767,-0.0048977
0.79775,-0.0048698
0.79783,-0.0045102
0.79792,-0.0039424
0.798,-0.0034783
0.79808,-0.0030932
0.79817,-0.0027674
0.79825,-0.0024992
0.79833,-0.0023178
0.79842,-0.00208
0.7985,-0.0017826
0.79858,-0.0015894
0.79867,-0.0013071
0.79875,-0.00092508
0.79883,-0.00053724
0.79892,-0.00026833
0.799,-0.00020195
0.79908,-0.00016998
0.79917,-0.00031208
0.79925,-0.0006435
0.79933,-0.00086112
0.79942,-0.00081966
0.7995,-0.00056815
0.79958,-0.00027207
0.79967,0.00015687
0.79975,0.00079228
0.79983,0.0012587
0.79992,0.0014345
0.8,0.0016123
0.80008,0.0017552
0.80017,0.0018957
0.80025,0.0020946
0.80033,0.0020647
0.80042,0.0021098
0.8005,0.0024473
0.80058,0.0026436
0.80067,0.0025553
0.80075,0.0022967
0.80083,0.0020001
0.80092,0.0017062
0.801,0.0015154
0.80108,0.0014018
0.80117,0.0012713
0.80125,0.0012857
0.80133,0.001336
0.80142,0.0013668
0.8015,0.0014005
0.80158,0.0014141
0.80167,0.0015511
0.80175,0.0017231
0.80183,0.0018999
0.80192,0.0020112
0.802,0.0020371
0.80208,0.0021813
0.80217,0.0024333
0.80225,0.0026753
0.80233,0.0027673
0.80242,0.0028542
0.8025,0.0030448
0.80258,0.0032367
0.80267,0.0035456
0.80275,0.0039209
0.80283,0.0041176
0.80292,0.0041606
0.803,0.0042436
0.80308,0.0042694
0.80317,0.0042245
0.80325,0.0041497
0.80333,0.0039094
0.80342,0.0038681
0.8035,0.0040455
0.80358,0.0040808
0.80367,0.0041769
0.80375,0.004325
0.80383,0.0043483
0.80392,0.0042305
0.804,0.0041466
0.80408,0.0042391
0.80417,0.0042239
0.80425,0.0041927
0.80433,0.0043489
0.80442,0.0044038
0.8045,0.0043341
0.80458,0.0043532
0.80467,0.0043889
0.80475,0.0043774
0.80483,0.0044612
0.80492,0.0046297
0.805,0.0047062
0.80508,0.0046695
0.80517,0.0046114
0.80525,0.0045927
0.80533,0.0045982
0.80542,0.0046055
0.8055,0.0046998
0.80558,0.004746
0.80567,0.0047207
0.80575,0.0048255
0.80583,0.0048643
0.80592,0.00482
0.806,0.004631
0.80608,0.0042777
0.80617,0.00412
0.80625,0.0039827
0.80633,0.0038633
0.80642,0.0038109
0.8065,0.0036828
0.80658,0.0037122
0.80667,0.0037022
0.80675,0.0036217
0.80683,0.0035864
0.80692,0.0033858
0.807,0.0032961
0.80708,0.0031602
0.80717,0.0027493
0.80725,0.0024314
0.80733,0.0021181
0.80742,0.00189
0.8075,0.0018572
0.80758,0.0018171
0.80767,0.0018102
0.80775,0.0017073
0.80783,0.001571
0.80792,0.0015935
0.808,0.0016486
0.80808,0.0016549
0.80817,0.0015103
0.80825,0.0013461
0.80833,0.0013096
0.80842,0.0011518
0.8085,0.00076838
0.80858,0.00022935
0.80867,-0.00027496
0.80875,-0.00069815
0.80883,-0.0010282
0.80892,-0.001045
0.809,-0.001107
0.80908,-0.0014288
0.80917,-0.001704
0.80925,-0.0020519
0.80933,-0.0025041
0.80942,-0.0028319
0.8095,-0.0030053
0.80958,-0.0030727
0.80967,-0.0030032
0.80975,-0.0028246
0.80983,-0.0027223
0.80992,-0.0025542
0.81,-0.0023487
0.81008,-0.002163
0.81017,-0.0016934
0.81025,-0.0013333
0.81033,-0.0012159
0.81042,-0.0011148
0.8105,-0.0010823
0.81058,-0.00097837
0.81067,-0.00097209
0.81075,-0.00087189
0.81083,-0.0005175
0.81092,-0.00028128
0.811,-0.00017266
0.81108,-0.00025914
0.81117,-0.00047534
0.81125,-0.0005726
0.81133,-0.00051459
0.81142,-0.00048361
0.8115,-0.00067641
0.81158,-0.00084782
0.81167,-0.00097449
0.81175,-0.0011556
0.81183,-0.0013287
0.81192,-0.0014298
0.812,-0.0012282
0.81208,-0.0010988
0.81217,-0.0012938
0.81225,-0.0015068
0.81233,-0.0015481
0.81242,-0.0013753
0.8125,-0.0014389
0.81258,-0.0017043
0.81267,-0.0017546
0.81275,-0.0017178
0.81283,-0.0016316
0.81292,-0.001561
0.813,-0.0014299
0.81308,-0.0010535
0.81317,-0.00084712
0.81325,-0.0009108
0.81333,-0.0008697
0.81342,-0.00087862
0.8135,-0.0010887
0.81358,-0.0013688
0.81367,-0.001705
0.81375,-0.0019928
0.81383,-0.0022671
0.81392,-0.0025493
0.814,-0.0027695
0.81408,-0.0030309
0.81417,-0.003174
0.81425,-0.0033113
0.81433,-0.0036483
0.81442,-0.0039489
0.8145,-0.0041859
0.81458,-0.0042465
0.81467,-0.0041269
0.81475,-0.0038931
0.81483,-0.0034992
0.81492,-0.0031704
0.815,-0.0028611
0.81508,-0.0025954
0.81517,-0.0025077
0.81525,-0.0025276
0.81533,-0.0026559
0.81542,-0.0028012
0.8155,-0.0029674
0.81558,-0.00313
0.81567,-0.003163
0.81575,-0.0032372
0.81583,-0.0034843
0.81592,-0.0038821
0.816,-0.0043638
0.81608,-0.0046748
0.81617,-0.004869
0.81625,-0.0050006
0.81633,-0.0048886
0.81642,-0.0046047
0.8165,-0.0043813
0.81658,-0.0044541
0.81667,-0.0045692
0.81675,-0.004553
0.81683,-0.0045711
0.81692,-0.0045879
0.817,-0.0046225
0.81708,-0.0046421
0.81717,-0.004697
0.81725,-0.004806
0.81733,-0.0049068
0.81742,-0.0049243
0.8175,-0.0046664
0.81758,-0.0042863
0.81767,-0.0039018
0.81775,-0.0034923
0.81783,-0.0032758
0.81792,-0.0032461
0.818,-0.0031842
0.81808,-0.0031282
0.81817,-0.0030531
0.81825,-0.0028681
0.81833,-0.0027809
0.81842,-0.0027692
0.8185,-0.0028372
0.81858,-0.0030314
0.81867,-0.0031503
0.81875,-0.003283
0.81883,-0.0033806
0.81892,-0.0034538
0.819,-0.0036188
0.81908,-0.0036819
0.81917,-0.0035961
0.81925,-0.0033715
0.81933,-0.003218
0.81942,-0.0031958
0.8195,-0.003022
0.81958,-0.0027849
0.81967,-0.0025827
0.81975,-0.0023477
0.81983,-0.0020436
0.81992,-0.0016707
0.82,-0.001379
0.82008,-0.001245
0.82017,-0.0010896
0.82025,-0.00084087
0.82033,-0.00074347
0.82042,-0.00068908
0.8205,-0.0005866
0.82058,-0.00057644
0.82067,-0.00048798
0.82075,-0.00030759
0.82083,-8.84E-05
0.82092,4.61E-05
0.821,0.00011391
0.82108,0.00017698
0.82117,0.00010665
0.82125,0.0001873
0.82133,0.0001485
0.82142,-0.00015094
0.8215,-0.00010964
0.82158,0.00020371
0.82167,0.0005949
0.82175,0.00089627
0.82183,0.00098683
0.82192,0.0010062
0.822,0.001013
0.82208,0.0011816
0.82217,0.001377
0.82225,0.0015627
0.82233,0.0019756
0.82242,0.002353
0.8225,0.0027437
0.82258,0.003214
0.82267,0.0033691
0.82275,0.0032833
0.82283,0.0031574
0.82292,0.0031002
0.823,0.0031729
0.82308,0.0033727
0.82317,0.0036428
0.82325,0.0036931
0.82333,0.0035096
0.82342,0.0033846
0.8235,0.0035393
0.82358,0.0039267
0.82367,0.0041968
0.82375,0.004334
0.82383,0.0044533
0.82392,0.0044322
0.824,0.0045281
0.82408,0.0047394
0.82417,0.0049004
0.82425,0.0050501
0.82433,0.0049685
0.82442,0.0048358
0.8245,0.0047249
0.82458,0.0045956
0.82467,0.0046148
0.82475,0.0047134
0.82483,0.0049047
0.82492,0.0052218
0.825,0.0055965
0.82508,0.0057154
0.82517,0.0056562
0.82525,0.0056932
0.82533,0.0056566
0.82542,0.0056039
0.8255,0.0055054
0.82558,0.0052912
0.82567,0.0050742
0.82575,0.004808
0.82583,0.0044815
0.82592,0.0041292
0.826,0.003874
0.82608,0.0038268
0.82617,0.0039591
0.82625,0.0040911
0.82633,0.0040235
0.82642,0.0040412
0.8265,0.0043029
0.82658,0.0044758
0.82667,0.0044761
0.82675,0.0043939
0.82683,0.0044154
0.82692,0.0043858
0.827,0.0041118
0.82708,0.0039937
0.82717,0.0037366
0.82725,0.0030909
0.82733,0.0026431
0.82742,0.0025044
0.8275,0.0024191
0.82758,0.0022766
0.82767,0.0021441
0.82775,0.0020536
0.82783,0.0019777
0.82792,0.0018418
0.828,0.0015633
0.82808,0.0012896
0.82817,0.0010463
0.82825,0.00086261
0.82833,0.00085245
0.82842,0.00078191
0.8285,0.00065296
0.82858,0.000683
0.82867,0.00048413
0.82875,1.03E-05
0.82883,-0.00022137
0.82892,-0.00030377
0.829,-0.00036561
0.82908,-0.00037068
0.82917,-0.00047278
0.82925,-0.00034791
0.82933,-4.25E-05
0.82942,9.30E-05
0.8295,0.00028187
0.82958,0.00044651
0.82967,0.00053019
0.82975,0.0005414
0.82983,0.00046666
0.82992,0.00031043
0.83,-0.00017192
0.83008,-0.0005173
0.83017,-0.00037669
0.83025,-0.00029679
0.83033,-0.0005159
0.83042,-0.00074521
0.8305,-0.00081432
0.83058,-0.00086749
0.83067,-0.0011585
0.83075,-0.0014376
0.83083,-0.0013502
0.83092,-0.0011843
0.831,-0.0010756
0.83108,-0.0010887
0.83117,-0.0010618
0.83125,-0.00074572
0.83133,-0.00060278
0.83142,-0.00066971
0.8315,-0.00079626
0.83158,-0.00094211
0.83167,-0.00096351
0.83175,-0.00095664
0.83183,-0.00081809
0.83192,-0.0007834
0.832,-0.00079638
0.83208,-0.00054831
0.83217,-0.00044227
0.83225,-0.0003338
0.83233,-9.68E-05
0.83242,-0.00013285
0.8325,-0.00038502
0.83258,-0.00058369
0.83267,-0.00085099
0.83275,-0.0014063
0.83283,-0.0016997
0.83292,-0.0015907
0.833,-0.0015919
0.83308,-0.0016847
0.83317,-0.0019036
0.83325,-0.0019815
0.83333,-0.0016653
0.83342,-0.0013724
0.8335,-0.0012478
0.83358,-0.0014127
0.83367,-0.001626
0.83375,-0.0016151
0.83383,-0.001796
0.83392,-0.0020768
0.834,-0.002292
0.83408,-0.0024424
0.83417,-0.0024193
0.83425,-0.0022386
0.83433,-0.0019697
0.83442,-0.0017692
0.8345,-0.0014145
0.83458,-0.0011623
0.83467,-0.0013521
0.83475,-0.0014958
0.83483,-0.0015648
0.83492,-0.0016954
0.835,-0.0017832
0.83508,-0.0018454
0.83517,-0.0018861
0.83525,-0.001889
0.83533,-0.0018711
0.83542,-0.0018735
0.8355,-0.001919
0.83558,-0.0021794
0.83567,-0.0025468
0.83575,-0.0027501
0.83583,-0.0027558
0.83592,-0.0027129
0.836,-0.0026309
0.83608,-0.0022248
0.83617,-0.001776
0.83625,-0.001589
0.83633,-0.001446
0.83642,-0.0012878
0.8365,-0.0011356
0.83658,-0.0010792
0.83667,-0.0011508
0.83675,-0.0011891
0.83683,-0.0011735
0.83692,-0.0013189
0.837,-0.0015646
0.83708,-0.0017809
0.83717,-0.0021318
0.83725,-0.0024105
0.83733,-0.0027652
0.83742,-0.0032832
0.8375,-0.0033588
0.83758,-0.0031614
0.83767,-0.0031302
0.83775,-0.0031658
0.83783,-0.0031727
0.83792,-0.0033464
0.838,-0.0035967
0.83808,-0.0038333
0.83817,-0.004252
0.83825,-0.0045979
0.83833,-0.0048619
0.83842,-0.0051231
0.8385,-0.0052755
0.83858,-0.0053734
0.83867,-0.0053233
0.83875,-0.005458
0.83883,-0.0058998
0.83892,-0.0061974
0.839,-0.0063739
0.83908,-0.0065372
0.83917,-0.0066948
0.83925,-0.0068106
0.83933,-0.0069176
0.83942,-0.0070846
0.8395,-0.0069076
0.83958,-0.0065128
0.83967,-0.0062439
0.83975,-0.0058909
0.83983,-0.0056201
0.83992,-0.0056129
0.84,-0.0056511
0.84008,-0.0056049
0.84017,-0.0054971
0.84025,-0.0053259
0.84033,-0.0051861
0.84042,-0.0051994
0.8405,-0.0052068
0.84058,-0.0051909
0.84067,-0.0050849
0.84075,-0.0047532
0.84083,-0.0045067
0.84092,-0.0044377
0.841,-0.0043565
0.84108,-0.0042693
0.84117,-0.004179
0.84125,-0.0039436
0.84133,-0.0036221
0.84142,-0.0034833
0.8415,-0.0034857
0.84158,-0.0034155
0.84167,-0.0031522
0.84175,-0.0026748
0.84183,-0.0022756
0.84192,-0.0020599
0.842,-0.0017219
0.84208,-0.0014208
0.84217,-0.0012526
0.84225,-0.00099473
0.84233,-0.0008339
0.84242,-0.00082792
0.8425,-0.00079927
0.84258,-0.00060855
0.84267,-0.0003758
0.84275,-0.00028581
0.84283,-0.00016919
0.84292,-0.00010059
0.843,-0.00017724
0.84308,-0.0002127
0.84317,-0.00038499
0.84325,-0.00062544
0.84333,-0.00054302
0.84342,-0.00031695
0.8435,-4.48E-05
0.84358,0.00022593
0.84367,0.00035151
0.84375,0.00043034
0.84383,0.00047454
0.84392,0.00054834
0.844,0.00066497
0.84408,0.00075279
0.84417,0.0008368
0.84425,0.0011646
0.84433,0.001759
0.84442,0.0023137
0.8445,0.0028171
0.84458,0.0032309
0.84467,0.003616
0.84475,0.0039775
0.84483,0.0040626
0.84492,0.0039892
0.845,0.0039778
0.84508,0.0041332
0.84517,0.004399
0.84525,0.0046285
0.84533,0.00493
0.84542,0.0052676
0.8455,0.0053662
0.84558,0.0052482
0.84567,0.0050872
0.84575,0.0050601
0.84583,0.0051692
0.84592,0.0051783
0.846,0.0051445
0.84608,0.0050636
0.84617,0.0049268
0.84625,0.0048254
0.84633,0.0047239
0.84642,0.0046311
0.8465,0.00445
0.84658,0.0044484
0.84667,0.0045045
0.84675,0.0042829
0.84683,0.0041614
0.84692,0.0040637
0.847,0.0040157
0.84708,0.0042139
0.84717,0.0043609
0.84725,0.0044266
0.84733,0.0043831
0.84742,0.0042247
0.8475,0.0041317
0.84758,0.0040307
0.84767,0.0038895
0.84775,0.0038017
0.84783,0.0038632
0.84792,0.004117
0.848,0.0043481
0.84808,0.0044058
0.84817,0.0043832
0.84825,0.0043636
0.84833,0.0043103
0.84842,0.0042232
0.8485,0.0040047
0.84858,0.0035881
0.84867,0.0032859
0.84875,0.0030276
0.84883,0.0026629
0.84892,0.0025014
0.849,0.0024032
0.84908,0.002285
0.84917,0.0022913
0.84925,0.0021806
0.84933,0.0019083
0.84942,0.0016611
0.8495,0.0014628
0.84958,0.0012898
0.84967,0.0014096
0.84975,0.0017966
0.84983,0.0019835
0.84992,0.0020163
0.85,0.0020086
0.85008,0.0019377
0.85017,0.0019197
0.85025,0.0018772
0.85033,0.0018057
0.85042,0.0018357
0.8505,0.0019931
0.85058,0.0020174
0.85067,0.0018515
0.85075,0.001729
0.85083,0.0015525
0.85092,0.0013399
0.851,0.0010659
0.85108,0.00083691
0.85117,0.00073939
0.85125,0.00040839
0.85133,7.78E-05
0.85142,-0.00028731
0.8515,-0.00085695
0.85158,-0.0012274
0.85167,-0.001468
0.85175,-0.0014817
0.85183,-0.001328
0.85192,-0.0012349
0.852,-0.0010255
0.85208,-0.00097493
0.85217,-0.0010361
0.85225,-0.001037
0.85233,-0.0010375
0.85242,-0.00098663
0.8525,-0.0010152
0.85258,-0.0008607
0.85267,-0.00062745
0.85275,-0.00040447
0.85283,-1.98E-05
0.85292,0.00026168
0.853,0.00051431
0.85308,0.00055699
0.85317,0.00049711
0.85325,0.0006167
0.85333,0.00064097
0.85342,0.00065846
0.8535,0.00063002
0.85358,0.00061892
0.85367,0.00066669
0.85375,0.0006003
0.85383,0.00068315
0.85392,0.00087438
0.854,0.001072
0.85408,0.0012386
0.85417,0.0012524
0.85425,0.0012802
0.85433,0.0012621
0.85442,0.0011975
0.8545,0.0012468
0.85458,0.0013179
0.85467,0.0013942
0.85475,0.0014562
0.85483,0.001357
0.85492,0.0012754
0.855,0.0013913
