t [s],p [Pa]
0.79233,-0.068097
0.79242,-0.066279
0.7925,-0.064091
0.79258,-0.061453
0.79267,-0.058351
0.79275,-0.054756
0.79283,-0.050717
0.79292,-0.04643
0.793,-0.041619
0.79308,-0.035988
0.79317,-0.030298
0.79325,-0.024767
0.79333,-0.019395
0.79342,-0.014222
0.7935,-0.0083928
0.79358,-0.0020866
0.79367,0.0040176
0.79375,0.010137
0.79383,0.016462
0.79392,0.022866
0.794,0.029001
0.79408,0.034455
0.79417,0.039181
0.79425,0.043759
0.79433,0.048254
0.79442,0.052007
0.7945,0.055018
0.79458,0.057893
0.79467,0.060769
0.79475,0.063301
0.79483,0.065492
0.79492,0.066918
0.795,0.067443
0.79508,0.06752
0.79517,0.066702
0.79525,0.064891
0.79533,0.062111
0.79542,0.058638
0.7955,0.055144
0.79558,0.051267
0.79567,0.046991
0.79575,0.042538
0.79583,0.03808
0.79592,0.034072
0.796,0.029852
0.79608,0.024723
0.79617,0.019085
0.79625,0.013201
0.79633,0.0073464
0.79642,0.001733
0.7965,-0.0044721
0.79658,-0.01109
0.79667,-0.016917
0.79675,-0.022094
0.79683,-0.027197
0.79692,-0.032444
0.797,-0.037277
0.79708,-0.04125
0.79717,-0.044852
0.79725,-0.048361
0.79733,-0.05236
0.79742,-0.056296
0.7975,-0.058904
0.79758,-0.061105
0.79767,-0.063376
0.79775,-0.064881
0.79783,-0.06569
0.79792,-0.065862
0.798,-0.065527
0.79808,-0.065419
0.79817,-0.065262
0.79825,-0.064323
0.79833,-0.062601
0.79842,-0.060353
0.7985,-0.058235
0.79858,-0.05598
0.79867,-0.052606
0.79875,-0.048412
0.79883,-0.043833
0.79892,-0.039272
0.799,-0.034622
0.79908,-0.029311
0.79917,-0.024195
0.79925,-0.019418
0.79933,-0.014342
0.79942,-0.0089005
0.7995,-0.002612
0.79958,0.0042406
0.79967,0.010801
0.79975,0.017037
0.79983,0.02355
0.79992,0.030467
0.8,0.037186
0.80008,0.043211
0.80017,0.048468
0.80025,0.053739
0.80033,0.059245
0.80042,0.064231
0.8005,0.06834
0.80058,0.072202
0.80067,0.076634
0.80075,0.080695
0.80083,0.083762
0.80092,0.086152
0.801,0.087699
0.80108,0.088815
0.80117,0.089338
0.80125,0.08873
0.80133,0.087185
0.80142,0.085306
0.8015,0.083691
0.80158,0.082029
0.80167,0.079792
0.80175,0.076684
0.80183,0.072734
0.80192,0.06858
0.802,0.06419
0.80208,0.058795
0.80217,0.052639
0.80225,0.046448
0.80233,0.040599
0.80242,0.035071
0.8025,0.029216
0.80258,0.02299
0.80267,0.016815
0.80275,0.011102
0.80283,0.0056933
0.80292,-0.0006469
0.803,-0.0074095
0.80308,-0.013441
0.80317,-0.01928
0.80325,-0.024848
0.80333,-0.030201
0.80342,-0.035559
0.8035,-0.040229
0.80358,-0.044217
0.80367,-0.047806
0.80375,-0.051269
0.80383,-0.054739
0.80392,-0.057595
0.804,-0.059555
0.80408,-0.061201
0.80417,-0.062805
0.80425,-0.063888
0.80433,-0.063783
0.80442,-0.062727
0.8045,-0.061692
0.80458,-0.06031
0.80467,-0.058175
0.80475,-0.055693
0.80483,-0.052664
0.80492,-0.049364
0.805,-0.046102
0.80508,-0.042623
0.80517,-0.038707
0.80525,-0.034127
0.80533,-0.029354
0.80542,-0.02475
0.8055,-0.019757
0.80558,-0.013741
0.80567,-0.0072423
0.80575,-0.0013893
0.80583,0.0040994
0.80592,0.0095593
0.806,0.014847
0.80608,0.01989
0.80617,0.024324
0.80625,0.028902
0.80633,0.034073
0.80642,0.039164
0.8065,0.043909
0.80658,0.048112
0.80667,0.051762
0.80675,0.055224
0.80683,0.058632
0.80692,0.060975
0.807,0.061628
0.80708,0.061758
0.80717,0.061873
0.80725,0.061677
0.80733,0.061203
0.80742,0.059994
0.8075,0.058318
0.80758,0.05707
0.80767,0.055196
0.80775,0.051858
0.80783,0.048026
0.80792,0.0439
0.808,0.039411
0.80808,0.034558
0.80817,0.028852
0.80825,0.022443
0.80833,0.016162
0.80842,0.01045
0.8085,0.0044905
0.80858,-0.0019644
0.80867,-0.008331
0.80875,-0.014739
0.80883,-0.020685
0.80892,-0.026248
0.809,-0.03251
0.80908,-0.039001
0.80917,-0.044637
0.80925,-0.049428
0.80933,-0.054243
0.80942,-0.059458
0.8095,-0.06452
0.80958,-0.068832
0.80967,-0.07242
0.80975,-0.075876
0.80983,-0.079309
0.80992,-0.082288
0.81,-0.084321
0.81008,-0.085681
0.81017,-0.087032
0.81025,-0.087936
0.81033,-0.088046
0.81042,-0.087354
0.8105,-0.085829
0.81058,-0.084198
0.81067,-0.082659
0.81075,-0.080228
0.81083,-0.076729
0.81092,-0.073098
0.811,-0.069421
0.81108,-0.065266
0.81117,-0.060637
0.81125,-0.055553
0.81133,-0.050079
0.81142,-0.044551
0.8115,-0.03909
0.81158,-0.033035
0.81167,-0.026355
0.81175,-0.019779
0.81183,-0.013099
0.81192,-0.0061419
0.812,0.00083835
0.81208,0.0078601
0.81217,0.014583
0.81225,0.0207
0.81233,0.026539
0.81242,0.032476
0.8125,0.03819
0.81258,0.043159
0.81267,0.047461
0.81275,0.051198
0.81283,0.054747
0.81292,0.058548
0.813,0.061775
0.81308,0.06414
0.81317,0.066606
0.81325,0.06876
0.81333,0.069916
0.81342,0.070321
0.8135,0.070079
0.81358,0.069654
0.81367,0.068805
0.81375,0.067071
0.81383,0.064745
0.81392,0.061553
0.814,0.05802
0.81408,0.054591
0.81417,0.05073
0.81425,0.046386
0.81433,0.041367
0.81442,0.036504
0.8145,0.032086
0.81458,0.026706
0.81467,0.020544
0.81475,0.014562
0.81483,0.0089462
0.81492,0.0030189
0.815,-0.003476
0.81508,-0.0098454
0.81517,-0.015924
0.81525,-0.021245
0.81533,-0.025898
0.81542,-0.030842
0.8155,-0.035914
0.81558,-0.040334
0.81567,-0.044187
0.81575,-0.047941
0.81583,-0.051564
0.81592,-0.054997
0.816,-0.057863
0.81608,-0.059959
0.81617,-0.061687
0.81625,-0.063158
0.81633,-0.063922
0.81642,-0.063585
0.8165,-0.062799
0.81658,-0.061812
0.81667,-0.060616
0.81675,-0.059639
0.81683,-0.057733
0.81692,-0.054511
0.817,-0.0514
0.81708,-0.048372
0.81717,-0.044532
0.81725,-0.04003
0.81733,-0.035498
0.81742,-0.031024
0.8175,-0.026488
0.81758,-0.021477
0.81767,-0.015611
0.81775,-0.0096799
0.81783,-0.0041228
0.81792,0.0015945
0.818,0.0078662
0.81808,0.014695
0.81817,0.021647
0.81825,0.028315
0.81833,0.034522
0.81842,0.040441
0.8185,0.04634
0.81858,0.051686
0.81867,0.056045
0.81875,0.060043
0.81883,0.063963
0.81892,0.067497
0.819,0.070638
0.81908,0.073477
0.81917,0.07604
0.81925,0.07835
0.81933,0.080169
0.81942,0.080814
0.8195,0.080451
0.81958,0.079802
0.81967,0.078745
0.81975,0.076847
0.81983,0.074033
0.81992,0.070836
0.82,0.067362
0.82008,0.063588
0.82017,0.05951
0.82025,0.054669
0.82033,0.049438
0.82042,0.044065
0.8205,0.038367
0.82058,0.032443
0.82067,0.026219
0.82075,0.019725
0.82083,0.013576
0.82092,0.008081
0.821,0.0021814
0.82108,-0.0044601
0.82117,-0.011008
0.82125,-0.01726
0.82133,-0.023449
0.82142,-0.029679
0.8215,-0.035575
0.82158,-0.040876
0.82167,-0.04578
0.82175,-0.050413
0.82183,-0.054837
0.82192,-0.058658
0.822,-0.061745
0.82208,-0.064316
0.82217,-0.066159
0.82225,-0.067941
0.82233,-0.069836
0.82242,-0.070654
0.8225,-0.070655
0.82258,-0.070738
0.82267,-0.070438
0.82275,-0.06926
0.82283,-0.067436
0.82292,-0.065161
0.823,-0.062449
0.82308,-0.059128
0.82317,-0.055198
0.82325,-0.050906
0.82333,-0.046459
0.82342,-0.041885
0.8235,-0.037032
0.82358,-0.032084
0.82367,-0.026826
0.82375,-0.021077
0.82383,-0.015548
0.82392,-0.010238
0.824,-0.004372
0.82408,0.0020035
0.82417,0.0085419
0.82425,0.015046
0.82433,0.02095
0.82442,0.026803
0.8245,0.033018
0.82458,0.038467
0.82467,0.04322
0.82475,0.04789
0.82483,0.05227
0.82492,0.056339
0.825,0.060196
0.82508,0.06384
0.82517,0.06701
0.82525,0.069655
0.82533,0.071988
0.82542,0.07376
0.8255,0.074856
0.82558,0.075303
0.82567,0.075208
0.82575,0.074945
0.82583,0.074201
0.82592,0.072771
0.826,0.070947
0.82608,0.068681
0.82617,0.065886
0.82625,0.062291
0.82633,0.057974
0.82642,0.053429
0.8265,0.048541
0.82658,0.043354
0.82667,0.038071
0.82675,0.03246
0.82683,0.026782
0.82692,0.021072
0.827,0.015224
0.82708,0.009673
0.82717,0.0037605
0.82725,-0.0026308
0.82733,-0.0087505
0.82742,-0.01515
0.8275,-0.021936
0.82758,-0.028534
0.82767,-0.034384
0.82775,-0.039587
0.82783,-0.044725
0.82792,-0.049302
0.828,-0.053567
0.82808,-0.057435
0.82817,-0.060298
0.82825,-0.063081
0.82833,-0.065636
0.82842,-0.067674
0.8285,-0.069591
0.82858,-0.070807
0.82867,-0.071316
0.82875,-0.071283
0.82883,-0.070498
0.82892,-0.069034
0.829,-0.066963
0.82908,-0.06469
0.82917,-0.062174
0.82925,-0.05883
0.82933,-0.054954
0.82942,-0.050814
0.8295,-0.046338
0.82958,-0.04201
0.82967,-0.037394
0.82975,-0.032016
0.82983,-0.02649
0.82992,-0.020782
0.83,-0.014843
0.83008,-0.008901
0.83017,-0.0027088
0.83025,0.0035185
0.83033,0.0091262
0.83042,0.014473
0.8305,0.020093
0.83058,0.02565
0.83067,0.030991
0.83075,0.03616
0.83083,0.04137
0.83092,0.046554
0.831,0.051692
0.83108,0.056911
0.83117,0.061147
0.83125,0.064001
0.83133,0.06631
0.83142,0.068055
0.8315,0.069102
0.83158,0.069925
0.83167,0.070455
0.83175,0.070657
0.83183,0.070577
0.83192,0.069475
0.832,0.067528
0.83208,0.065568
0.83217,0.063216
0.83225,0.059969
0.83233,0.0558
0.83242,0.050758
0.8325,0.045374
0.83258,0.040138
0.83267,0.034796
0.83275,0.028938
0.83283,0.022808
0.83292,0.016847
0.833,0.010719
0.83308,0.0041482
0.83317,-0.0025267
0.83325,-0.0089882
0.83333,-0.014857
0.83342,-0.020528
0.8335,-0.026651
0.83358,-0.0327
0.83367,-0.038296
0.83375,-0.043425
0.83383,-0.048127
0.83392,-0.052504
0.834,-0.056459
0.83408,-0.060172
0.83417,-0.063373
0.83425,-0.065699
0.83433,-0.067828
0.83442,-0.070069
0.8345,-0.071544
0.83458,-0.072173
0.83467,-0.072721
0.83475,-0.073064
0.83483,-0.072573
0.83492,-0.070939
0.835,-0.068742
0.83508,-0.066655
0.83517,-0.064568
0.83525,-0.062321
0.83533,-0.059788
0.83542,-0.056975
0.8355,-0.053933
0.83558,-0.050538
0.83567,-0.046659
0.83575,-0.042036
0.83583,-0.036748
0.83592,-0.03111
0.836,-0.025129
0.83608,-0.018779
0.83617,-0.012192
0.83625,-0.005766
0.83633,-0.00013123
0.83642,0.0049596
0.8365,0.010514
0.83658,0.016271
0.83667,0.021682
0.83675,0.027031
0.83683,0.032213
0.83692,0.037362
0.837,0.042615
0.83708,0.047402
0.83717,0.05153
0.83725,0.055315
0.83733,0.059084
0.83742,0.062671
0.8375,0.06543
0.83758,0.067183
0.83767,0.068661
0.83775,0.0701
0.83783,0.070886
0.83792,0.070867
0.838,0.06999
0.83808,0.06859
0.83817,0.066774
0.83825,0.064047
0.83833,0.060766
0.83842,0.056883
0.8385,0.052769
0.83858,0.049032
0.83867,0.044969
0.83875,0.04019
0.83883,0.034514
0.83892,0.028574
0.839,0.022642
0.83908,0.016032
0.83917,0.0092292
0.83925,0.0024567
0.83933,-0.0040754
0.83942,-0.0099801
0.8395,-0.015866
0.83958,-0.022021
0.83967,-0.027956
0.83975,-0.033423
0.83983,-0.038572
0.83992,-0.043805
0.84,-0.049398
0.84008,-0.054481
0.84017,-0.058499
0.84025,-0.062215
0.84033,-0.066006
0.84042,-0.069552
0.8405,-0.072352
0.84058,-0.074376
0.84067,-0.075891
0.84075,-0.077115
0.84083,-0.078084
0.84092,-0.078237
0.841,-0.077831
0.84108,-0.07695
0.84117,-0.075117
0.84125,-0.072819
0.84133,-0.069802
0.84142,-0.065967
0.8415,-0.062257
0.84158,-0.058731
0.84167,-0.054708
0.84175,-0.050134
0.84183,-0.045665
0.84192,-0.041218
0.842,-0.036433
0.84208,-0.031259
0.84217,-0.025386
0.84225,-0.018892
0.84233,-0.01247
0.84242,-0.0064302
0.8425,5.30E-05
0.84258,0.0069587
0.84267,0.013182
0.84275,0.019115
0.84283,0.025009
0.84292,0.030373
0.843,0.03578
0.84308,0.041096
0.84317,0.04564
0.84325,0.04996
0.84333,0.054515
0.84342,0.058865
0.8435,0.062606
0.84358,0.065961
0.84367,0.069146
0.84375,0.072248
0.84383,0.074978
0.84392,0.076374
0.844,0.076557
0.84408,0.07648
0.84417,0.075851
0.84425,0.07417
0.84433,0.07221
0.84442,0.06975
0.8445,0.066346
0.84458,0.063449
0.84467,0.060625
0.84475,0.056541
0.84483,0.051985
0.84492,0.047407
0.845,0.042508
0.84508,0.036995
0.84517,0.030966
0.84525,0.024751
0.84533,0.018469
0.84542,0.012296
0.8455,0.0057536
0.84558,-0.0010981
0.84567,-0.0074238
0.84575,-0.013443
0.84583,-0.019383
0.84592,-0.024697
0.846,-0.029521
0.84608,-0.034595
0.84617,-0.039273
0.84625,-0.043128
0.84633,-0.047296
0.84642,-0.051484
0.8465,-0.054826
0.84658,-0.057423
0.84667,-0.05966
0.84675,-0.061892
0.84683,-0.063826
0.84692,-0.065101
0.847,-0.06559
0.84708,-0.065842
0.84717,-0.066072
0.84725,-0.065422
0.84733,-0.063735
0.84742,-0.061568
0.8475,-0.059121
0.84758,-0.056152
0.84767,-0.052646
0.84775,-0.048519
0.84783,-0.044041
0.84792,-0.039745
0.848,-0.035236
0.84808,-0.030254
0.84817,-0.025027
0.84825,-0.019603
0.84833,-0.013878
0.84842,-0.0078075
0.8485,-0.0014276
0.84858,0.0052801
0.84867,0.011952
0.84875,0.018208
0.84883,0.024378
0.84892,0.030616
0.849,0.036696
0.84908,0.042502
0.84917,0.04774
0.84925,0.052415
0.84933,0.056922
0.84942,0.061279
0.8495,0.065141
0.84958,0.068304
0.84967,0.07077
0.84975,0.073025
0.84983,0.075369
0.84992,0.077203
0.85,0.078306
0.85008,0.078778
0.85017,0.078815
0.85025,0.078382
0.85033,0.076799
0.85042,0.074272
0.8505,0.071233
0.85058,0.067685
0.85067,0.063528
0.85075,0.058507
0.85083,0.053177
0.85092,0.047978
0.851,0.042717
0.85108,0.037346
0.85117,0.031631
0.85125,0.025641
0.85133,0.019677
0.85142,0.013548
0.8515,0.0073187
0.85158,0.00097638
0.85167,-0.0058543
0.85175,-0.012531
0.85183,-0.018286
0.85192,-0.024005
0.852,-0.03028
0.85208,-0.036278
0.85217,-0.041818
0.85225,-0.046904
0.85233,-0.051339
0.85242,-0.055667
0.8525,-0.059664
0.85258,-0.062717
0.85267,-0.065382
0.85275,-0.068052
0.85283,-0.07041
0.85292,-0.072318
0.853,-0.073925
0.85308,-0.075133
0.85317,-0.075977
0.85325,-0.07698
0.85333,-0.077251
0.85342,-0.075952
0.8535,-0.074404
0.85358,-0.072645
0.85367,-0.070018
0.85375,-0.067067
0.85383,-0.063201
0.85392,-0.058381
0.854,-0.053806
0.85408,-0.049167
0.85417,-0.043991
0.85425,-0.038543
0.85433,-0.032846
0.85442,-0.027108
0.8545,-0.021251
0.85458,-0.014811
0.85467,-0.0079637
0.85475,-0.0012997
0.85483,0.0048602
0.85492,0.010968
0.855,0.017805
0.85508,0.02493
0.85517,0.031393
0.85525,0.036948
0.85533,0.041852
0.85542,0.046836
0.8555,0.051926
0.85558,0.056431
0.85567,0.060124
0.85575,0.063261
0.85583,0.066109
0.85592,0.068419
0.856,0.069867
0.85608,0.070726
0.85617,0.071738
0.85625,0.072876
0.85633,0.073465
0.85642,0.072977
0.8565,0.071242
0.85658,0.069296
0.85667,0.06726
0.85675,0.064292
0.85683,0.060578
0.85692,0.056199
0.857,0.051442
0.85708,0.046523
0.85717,0.041244
0.85725,0.035666
0.85733,0.029876
0.85742,0.02444
0.8575,0.019446
0.85758,0.014
0.85767,0.0079094
0.85775,0.0017274
0.85783,-0.0044634
0.85792,-0.010597
0.858,-0.01681
0.85808,-0.023853
0.85817,-0.030761
0.85825,-0.036741
0.85833,-0.042657
0.85842,-0.048126
0.8585,-0.053071
0.85858,-0.057579
0.85867,-0.061094
0.85875,-0.064224
0.85883,-0.067285
0.85892,-0.069765
0.859,-0.071493
0.85908,-0.072821
0.85917,-0.074053
0.85925,-0.075093
0.85933,-0.075699
0.85942,-0.075643
0.8595,-0.074774
0.85958,-0.073296
0.85967,-0.07161
0.85975,-0.069176
0.85983,-0.065817
0.85992,-0.062024
0.86,-0.057522
0.86008,-0.052689
0.86017,-0.047841
0.86025,-0.042696
0.86033,-0.037561
0.86042,-0.032549
0.8605,-0.027506
0.86058,-0.021799
0.86067,-0.015403
0.86075,-0.0091387
0.86083,-0.0027451
0.86092,0.00369
0.861,0.0098391
0.86108,0.016053
0.86117,0.022124
0.86125,0.028024
0.86133,0.033797
0.86142,0.039197
0.8615,0.044426
0.86158,0.049445
0.86167,0.053693
0.86175,0.057269
0.86183,0.060682
0.86192,0.063668
0.862,0.06613
0.86208,0.067919
0.86217,0.068877
0.86225,0.069639
0.86233,0.070043
0.86242,0.069905
0.8625,0.069334
0.86258,0.068085
0.86267,0.06642
0.86275,0.064083
0.86283,0.060927
0.86292,0.057406
0.863,0.053314
0.86308,0.048913
0.86317,0.044781
0.86325,0.040058
0.86333,0.034357
0.86342,0.028585
0.8635,0.022498
0.86358,0.016073
0.86367,0.0098716
0.86375,0.0034202
0.86383,-0.0028659
0.86392,-0.0085659
0.864,-0.01434
0.86408,-0.020077
0.86417,-0.025631
0.86425,-0.031175
0.86433,-0.036625
0.86442,-0.042099
0.8645,-0.047509
0.86458,-0.05238
0.86467,-0.056523
0.86475,-0.060307
0.86483,-0.063872
0.86492,-0.066611
0.865,-0.068653
0.86508,-0.070563
0.86517,-0.071994
0.86525,-0.073136
0.86533,-0.074089
0.86542,-0.074261
0.8655,-0.073922
0.86558,-0.073178
0.86567,-0.071791
0.86575,-0.069876
0.86583,-0.067384
0.86592,-0.06425
0.866,-0.060762
0.86608,-0.056874
0.86617,-0.05216
0.86625,-0.047243
0.86633,-0.042425
0.86642,-0.03699
0.8665,-0.030942
0.86658,-0.024622
0.86667,-0.01818
0.86675,-0.011579
0.86683,-0.0049325
0.86692,0.001673
0.867,0.0087618
0.86708,0.016069
0.86717,0.022794
0.86725,0.029216
0.86733,0.035442
0.86742,0.041283
0.8675,0.046986
0.86758,0.052047
0.86767,0.056526
0.86775,0.061476
0.86783,0.06634
0.86792,0.070323
0.868,0.073845
0.86808,0.077028
0.86817,0.079667
0.86825,0.081592
0.86833,0.082881
0.86842,0.083562
0.8685,0.08367
0.86858,0.083277
0.86867,0.082115
0.86875,0.080477
0.86883,0.07823
0.86892,0.075079
0.869,0.071814
0.86908,0.068456
0.86917,0.064299
0.86925,0.059562
0.86933,0.055022
0.86942,0.050148
0.8695,0.044513
0.86958,0.038881
0.86967,0.033074
0.86975,0.027261
0.86983,0.021568
0.86992,0.015233
0.87,0.0086317
0.87008,0.0022391
0.87017,-0.0040134
0.87025,-0.010014
0.87033,-0.0155
0.87042,-0.020661
0.8705,-0.026102
0.87058,-0.031308
0.87067,-0.036016
0.87075,-0.041069
0.87083,-0.045763
0.87092,-0.049151
0.871,-0.052142
0.87108,-0.05512
0.87117,-0.057861
0.87125,-0.060345
0.87133,-0.062055
0.87142,-0.063152
0.8715,-0.063985
0.87158,-0.064274
0.87167,-0.063869
0.87175,-0.06291
0.87183,-0.061622
0.87192,-0.059528
0.872,-0.056852
0.87208,-0.05415
0.87217,-0.050551
0.87225,-0.046393
0.87233,-0.042584
0.87242,-0.038592
0.8725,-0.033987
0.87258,-0.029093
0.87267,-0.024297
0.87275,-0.019258
0.87283,-0.013713
0.87292,-0.0076928
0.873,-0.0015739
0.87308,0.0042005
0.87317,0.010292
0.87325,0.016709
0.87333,0.022734
0.87342,0.028311
0.8735,0.033509
0.87358,0.038391
0.87367,0.043069
0.87375,0.047745
0.87383,0.052168
0.87392,0.055912
0.874,0.059365
0.87408,0.062787
0.87417,0.066033
0.87425,0.068815
0.87433,0.070429
0.87442,0.071392
0.8745,0.07236
0.87458,0.072575
0.87467,0.071944
0.87475,0.070796
0.87483,0.069461
0.87492,0.067855
0.875,0.065497
0.87508,0.062511
0.87517,0.058492
0.87525,0.053922
0.87533,0.049856
0.87542,0.045357
0.8755,0.039976
0.87558,0.034486
0.87567,0.029068
0.87575,0.023862
0.87583,0.018256
0.87592,0.011686
0.876,0.0050926
0.87608,-0.0011815
0.87617,-0.0075558
0.87625,-0.014099
0.87633,-0.020454
0.87642,-0.02644
0.8765,-0.032248
0.87658,-0.037423
0.87667,-0.042165
0.87675,-0.04718
0.87683,-0.051723
0.87692,-0.055468
0.877,-0.059175
0.87708,-0.062747
0.87717,-0.065837
0.87725,-0.06852
0.87733,-0.07069
0.87742,-0.072315
0.8775,-0.073558
0.87758,-0.074463
0.87767,-0.074932
0.87775,-0.074751
0.87783,-0.073577
0.87792,-0.071669
0.878,-0.069628
0.87808,-0.067201
0.87817,-0.064118
0.87825,-0.06068
0.87833,-0.057121
0.87842,-0.053253
0.8785,-0.048608
0.87858,-0.043252
0.87867,-0.037628
0.87875,-0.031952
0.87883,-0.026147
0.87892,-0.020185
0.879,-0.014243
0.87908,-0.008188
0.87917,-0.0020293
0.87925,0.0041584
0.87933,0.010502
0.87942,0.016759
0.8795,0.022942
0.87958,0.028913
0.87967,0.034671
0.87975,0.040821
0.87983,0.046686
0.87992,0.051431
0.88,0.055597
0.88008,0.059545
0.88017,0.062848
0.88025,0.065479
0.88033,0.067754
0.88042,0.069441
0.8805,0.070805
0.88058,0.072084
0.88067,0.072848
0.88075,0.073149
0.88083,0.072858
0.88092,0.071749
0.881,0.070059
0.88108,0.067809
0.88117,0.064474
0.88125,0.060187
0.88133,0.056089
0.88142,0.051948
0.8815,0.047132
0.88158,0.042257
0.88167,0.037251
0.88175,0.031842
0.88183,0.026332
0.88192,0.02068
0.882,0.014647
0.88208,0.008239
0.88217,0.0015979
0.88225,-0.0051655
0.88233,-0.011712
0.88242,-0.018077
0.8825,-0.024287
0.88258,-0.029826
0.88267,-0.035035
0.88275,-0.040785
0.88283,-0.046773
0.88292,-0.051767
0.883,-0.055796
0.88308,-0.059916
0.88317,-0.063777
0.88325,-0.066909
0.88333,-0.070054
0.88342,-0.072838
0.8835,-0.074463
0.88358,-0.075794
0.88367,-0.077076
0.88375,-0.077533
0.88383,-0.077136
0.88392,-0.076296
0.884,-0.075371
0.88408,-0.073752
0.88417,-0.070909
0.88425,-0.067639
0.88433,-0.064486
0.88442,-0.061242
0.8845,-0.057425
0.88458,-0.053129
0.88467,-0.048936
0.88475,-0.044689
0.88483,-0.039911
0.88492,-0.034454
0.885,-0.028485
0.88508,-0.021927
0.88517,-0.01506
0.88525,-0.0086689
0.88533,-0.0024954
0.88542,0.0041248
0.8855,0.010835
0.88558,0.016766
0.88567,0.022371
0.88575,0.028271
0.88583,0.033888
0.88592,0.038994
0.886,0.043411
0.88608,0.047643
0.88617,0.052286
0.88625,0.056549
0.88633,0.059953
0.88642,0.062656
0.8865,0.064924
0.88658,0.066778
0.88667,0.068185
0.88675,0.068658
0.88683,0.067877
0.88692,0.066962
0.887,0.066207
0.88708,0.0649
0.88717,0.062281
0.88725,0.058605
0.88733,0.055204
0.88742,0.051882
0.8875,0.048282
0.88758,0.044161
0.88767,0.039103
0.88775,0.033953
0.88783,0.028945
0.88792,0.023672
0.888,0.017821
0.88808,0.011496
0.88817,0.0055696
0.88825,4.98E-05
0.88833,-0.0057628
0.88842,-0.012146
0.8885,-0.018296
0.88858,-0.023504
0.88867,-0.028504
0.88875,-0.033853
0.88883,-0.039232
0.88892,-0.044386
0.889,-0.049063
0.88908,-0.053079
0.88917,-0.056988
0.88925,-0.060785
0.88933,-0.06376
0.88942,-0.066026
0.8895,-0.067751
0.88958,-0.068923
0.88967,-0.069821
0.88975,-0.070387
0.88983,-0.069957
0.88992,-0.06853
0.89,-0.067207
0.89008,-0.066073
0.89017,-0.064163
0.89025,-0.061187
0.89033,-0.057784
0.89042,-0.054374
0.8905,-0.050488
0.89058,-0.046034
0.89067,-0.040922
0.89075,-0.035339
0.89083,-0.030109
0.89092,-0.024896
0.891,-0.019241
0.89108,-0.013266
0.89117,-0.007354
0.89125,-0.001858
0.89133,0.0036728
0.89142,0.0099061
0.8915,0.016989
0.89158,0.023795
0.89167,0.029874
0.89175,0.036425
0.89183,0.043241
0.89192,0.049343
0.892,0.05473
0.89208,0.059349
0.89217,0.063192
0.89225,0.066869
0.89233,0.070333
0.89242,0.072903
0.8925,0.075014
0.89258,0.077103
0.89267,0.078836
0.89275,0.079955
0.89283,0.080308
0.89292,0.079761
0.893,0.078701
0.89308,0.077849
0.89317,0.075918
0.89325,0.072431
0.89333,0.069222
0.89342,0.065647
0.8935,0.061523
0.89358,0.05767
0.89367,0.052801
0.89375,0.047393
0.89383,0.042337
0.89392,0.037019
0.894,0.031119
0.89408,0.024873
0.89417,0.019235
0.89425,0.013866
0.89433,0.0083037
0.89442,0.0029439
0.8945,-0.0027394
0.89458,-0.0080675
0.89467,-0.012775
0.89475,-0.018488
0.89483,-0.024611
0.89492,-0.030177
0.895,-0.036019
0.89508,-0.041467
0.89517,-0.046098
0.89525,-0.050748
0.89533,-0.054567
0.89542,-0.057226
0.8955,-0.059564
0.89558,-0.061889
0.89567,-0.064182
0.89575,-0.065858
0.89583,-0.066877
0.89592,-0.067331
0.896,-0.067385
0.89608,-0.067568
0.89617,-0.066847
0.89625,-0.064547
0.89633,-0.062057
0.89642,-0.059526
0.8965,-0.055933
0.89658,-0.051888
0.89667,-0.047474
0.89675,-0.042563
0.89683,-0.03802
0.89692,-0.033323
0.897,-0.028131
0.89708,-0.022518
0.89717,-0.016619
0.89725,-0.010778
0.89733,-0.0043026
0.89742,0.0025256
0.8975,0.0093653
0.89758,0.016087
0.89767,0.021862
0.89775,0.027381
0.89783,0.033027
0.89792,0.038031
0.898,0.042406
0.89808,0.04636
0.89817,0.050038
0.89825,0.053889
0.89833,0.057728
0.89842,0.061045
0.8985,0.064151
0.89858,0.067348
0.89867,0.070411
0.89875,0.072627
0.89883,0.073497
0.89892,0.07349
0.899,0.072775
0.89908,0.071167
0.89917,0.068604
0.89925,0.065605
0.89933,0.062842
0.89942,0.059508
0.8995,0.055563
0.89958,0.051565
0.89967,0.046775
0.89975,0.041807
0.89983,0.037337
0.89992,0.032644
0.9,0.027635
0.90008,0.021956
0.90017,0.015857
0.90025,0.010237
0.90033,0.0044055
0.90042,-0.0021183
0.9005,-0.008506
0.90058,-0.013964
0.90067,-0.019302
0.90075,-0.025354
0.90083,-0.031096
0.90092,-0.036131
0.901,-0.040871
0.90108,-0.04562
0.90117,-0.05028
0.90125,-0.054617
0.90133,-0.058728
0.90142,-0.062334
0.9015,-0.065265
0.90158,-0.067381
0.90167,-0.069406
0.90175,-0.071377
0.90183,-0.072021
0.90192,-0.072358
0.902,-0.073126
0.90208,-0.07321
0.90217,-0.07209
0.90225,-0.070073
0.90233,-0.068
0.90242,-0.065631
0.9025,-0.062528
0.90258,-0.058874
0.90267,-0.054804
0.90275,-0.051026
0.90283,-0.04728
0.90292,-0.043151
0.903,-0.03857
0.90308,-0.033321
0.90317,-0.027945
0.90325,-0.022483
