Time [s],P [Pa]
0.79292,-0.037193
0.793,0.044574
0.79308,0.061759
0.79317,-0.0090581
0.79325,-0.068616
0.79333,-0.033088
0.79342,0.046623
0.7935,0.058778
0.79358,-0.013944
0.79367,-0.070495
0.79375,-0.029467
0.79383,0.050488
0.79392,0.05688
0.794,-0.018949
0.79408,-0.07138
0.79417,-0.024412
0.79425,0.054874
0.79433,0.055383
0.79442,-0.022333
0.7945,-0.070412
0.79458,-0.019095
0.79467,0.059281
0.79475,0.054877
0.79483,-0.024964
0.79492,-0.068858
0.795,-0.013547
0.79508,0.062506
0.79517,0.052688
0.79525,-0.028593
0.79533,-0.066997
0.79542,-0.0063172
0.7955,0.067363
0.79558,0.050663
0.79567,-0.033441
0.79575,-0.066401
0.79583,0.00099043
0.79592,0.0727
0.796,0.0476
0.79608,-0.039588
0.79617,-0.065129
0.79625,0.009894
0.79633,0.07749
0.79642,0.042542
0.7965,-0.044714
0.79658,-0.06171
0.79667,0.0162
0.79675,0.078741
0.79683,0.038088
0.79692,-0.049852
0.797,-0.060601
0.79708,0.021957
0.79717,0.079613
0.79725,0.031731
0.79733,-0.055116
0.79742,-0.058026
0.7975,0.027882
0.79758,0.080207
0.79767,0.025925
0.79775,-0.059498
0.79783,-0.053919
0.79792,0.03518
0.798,0.079988
0.79808,0.019202
0.79817,-0.062389
0.79825,-0.050041
0.79833,0.039026
0.79842,0.078576
0.7985,0.013516
0.79858,-0.065361
0.79867,-0.044991
0.79875,0.045032
0.79883,0.075846
0.79892,0.0055335
0.799,-0.068092
0.79908,-0.041069
0.79917,0.047712
0.79925,0.072049
0.79933,-0.0019898
0.79942,-0.071649
0.7995,-0.037317
0.79958,0.0515
0.79967,0.067973
0.79975,-0.010321
0.79983,-0.074334
0.79992,-0.032931
0.8,0.054714
0.80008,0.064062
0.80017,-0.018206
0.80025,-0.077214
0.80033,-0.028132
0.80042,0.058374
0.8005,0.058718
0.80058,-0.027394
0.80067,-0.078903
0.80075,-0.022262
0.80083,0.061268
0.80092,0.053031
0.801,-0.035656
0.80108,-0.079754
0.80117,-0.01712
0.80125,0.06095
0.80133,0.044358
0.80142,-0.043601
0.8015,-0.079832
0.80158,-0.012934
0.80167,0.060685
0.80175,0.037333
0.80183,-0.050012
0.80192,-0.078648
0.802,-0.0080551
0.80208,0.061106
0.80217,0.03252
0.80225,-0.054363
0.80233,-0.077255
0.80242,-0.0025966
0.8025,0.06293
0.80258,0.027602
0.80267,-0.059809
0.80275,-0.076112
0.80283,0.0030459
0.80292,0.063966
0.803,0.021296
0.80308,-0.06511
0.80317,-0.073857
0.80325,0.0089075
0.80333,0.066128
0.80342,0.017431
0.8035,-0.06862
0.80358,-0.069464
0.80367,0.016991
0.80375,0.068264
0.80383,0.01296
0.80392,-0.07128
0.804,-0.065208
0.80408,0.022294
0.80417,0.067255
0.80425,0.0071389
0.80433,-0.073941
0.80442,-0.060963
0.8045,0.027399
0.80458,0.066821
0.80467,0.0035166
0.80475,-0.073983
0.80483,-0.055677
0.80492,0.032132
0.805,0.065525
0.80508,-0.0010409
0.80517,-0.074569
0.80525,-0.050364
0.80533,0.037154
0.80542,0.064517
0.8055,-0.0042175
0.80558,-0.072141
0.80567,-0.042989
0.80575,0.042407
0.80583,0.064482
0.80592,-0.0063388
0.806,-0.070804
0.80608,-0.03692
0.80617,0.046702
0.80625,0.061501
0.80633,-0.010912
0.80642,-0.068164
0.8065,-0.029339
0.80658,0.050256
0.80667,0.059225
0.80675,-0.012696
0.80683,-0.064647
0.80692,-0.022925
0.807,0.053865
0.80708,0.057968
0.80717,-0.014816
0.80725,-0.062008
0.80733,-0.016401
0.80742,0.058424
0.8075,0.058296
0.80758,-0.016591
0.80767,-0.061901
0.80775,-0.012304
0.80783,0.062515
0.80792,0.057053
0.808,-0.02128
0.80808,-0.06256
0.80817,-0.007082
0.80825,0.066975
0.80833,0.055178
0.80842,-0.026742
0.8085,-0.063405
0.80858,-0.0012134
0.80867,0.071682
0.80875,0.051922
0.80883,-0.033303
0.80892,-0.062437
0.809,0.007279
0.80908,0.076747
0.80917,0.04802
0.80925,-0.040229
0.80933,-0.062681
0.80942,0.013845
0.8095,0.079461
0.80958,0.04164
0.80967,-0.047277
0.80975,-0.060867
0.80983,0.021568
0.80992,0.082552
0.81,0.036469
0.81008,-0.053057
0.81017,-0.058635
0.81025,0.029049
0.81033,0.08409
0.81042,0.028207
0.8105,-0.061054
0.81058,-0.056449
0.81067,0.036825
0.81075,0.085782
0.81083,0.020299
0.81092,-0.068325
0.811,-0.052029
0.81108,0.046516
0.81117,0.086209
0.81125,0.010966
0.81133,-0.073593
0.81142,-0.045952
0.8115,0.053856
0.81158,0.08386
0.81167,0.0018645
0.81175,-0.078145
0.81183,-0.04092
0.81192,0.060336
0.812,0.081054
0.81208,-0.008364
0.81217,-0.083087
0.81225,-0.035994
0.81233,0.065008
0.81242,0.075646
0.8125,-0.020078
0.81258,-0.087944
0.81267,-0.030234
0.81275,0.069878
0.81283,0.069764
0.81292,-0.031065
0.813,-0.089921
0.81308,-0.021452
0.81317,0.075413
0.81325,0.062877
0.81333,-0.041848
0.81342,-0.090212
0.8135,-0.012246
0.81358,0.079392
0.81367,0.055716
0.81375,-0.049372
0.81383,-0.087004
0.81392,-0.0025388
0.814,0.082482
0.81408,0.04759
0.81417,-0.058219
0.81425,-0.085388
0.81433,0.0045602
0.81442,0.082783
0.8145,0.039816
0.81458,-0.064139
0.81467,-0.082348
0.81475,0.011221
0.81483,0.082959
0.81492,0.032381
0.815,-0.069522
0.81508,-0.078183
0.81517,0.018275
0.81525,0.08161
0.81533,0.023607
0.81542,-0.073994
0.8155,-0.072452
0.81558,0.025527
0.81567,0.080183
0.81575,0.015886
0.81583,-0.077268
0.81592,-0.0663
0.816,0.033029
0.81608,0.079346
0.81617,0.0095995
0.81625,-0.07846
0.81633,-0.05903
0.81642,0.040516
0.8165,0.078135
0.81658,0.0025805
0.81667,-0.080005
0.81675,-0.05203
0.81683,0.046581
0.81692,0.075161
0.817,-0.0056533
0.81708,-0.082075
0.81717,-0.045084
0.81725,0.051582
0.81733,0.070676
0.81742,-0.013277
0.8175,-0.083008
0.81758,-0.039171
0.81767,0.055394
0.81775,0.066529
0.81783,-0.019812
0.81792,-0.082252
0.818,-0.032029
0.81808,0.059556
0.81817,0.063422
0.81825,-0.025463
0.81833,-0.082074
0.81842,-0.025215
0.8185,0.064013
0.81858,0.060097
0.81867,-0.030725
0.81875,-0.080533
0.81883,-0.017763
0.81892,0.067541
0.819,0.055171
0.81908,-0.036044
0.81917,-0.078076
0.81925,-0.011508
0.81933,0.069431
0.81942,0.0511
0.8195,-0.040378
0.81958,-0.075993
0.81967,-0.0055988
0.81975,0.070521
0.81983,0.046357
0.81992,-0.044023
0.82,-0.073744
0.82008,-0.00047011
0.82017,0.071751
0.82025,0.042829
0.82033,-0.046409
0.82042,-0.070838
0.8205,0.0053729
0.82058,0.073769
0.82067,0.038352
0.82075,-0.0503
0.82083,-0.068033
0.82092,0.0096264
0.821,0.072876
0.82108,0.034145
0.82117,-0.052686
0.82125,-0.065859
0.82133,0.014084
0.82142,0.073629
0.8215,0.029358
0.82158,-0.056409
0.82167,-0.06238
0.82175,0.020042
0.82183,0.07401
0.82192,0.025068
0.822,-0.058014
0.82208,-0.057389
0.82217,0.026822
0.82225,0.074819
0.82233,0.019454
0.82242,-0.062383
0.8225,-0.055132
0.82258,0.030707
0.82267,0.072863
0.82275,0.013082
0.82283,-0.06559
0.82292,-0.052166
0.823,0.034261
0.82308,0.071251
0.82317,0.0082247
0.82325,-0.067905
0.82333,-0.050432
0.82342,0.036102
0.8235,0.069136
0.82358,0.0020814
0.82367,-0.071682
0.82375,-0.047236
0.82383,0.039547
0.82392,0.066038
0.824,-0.004132
0.82408,-0.074589
0.82417,-0.04558
0.82425,0.041901
0.82433,0.06442
0.82442,-0.0099571
0.8245,-0.078059
0.82458,-0.041575
0.82467,0.048113
0.82475,0.063536
0.82483,-0.01704
0.82492,-0.080971
0.825,-0.036693
0.82508,0.053371
0.82517,0.061829
0.82525,-0.023501
0.82533,-0.082343
0.82542,-0.029834
0.8255,0.058963
0.82558,0.058055
0.82567,-0.030983
0.82575,-0.082611
0.82583,-0.022869
0.82592,0.063465
0.826,0.054015
0.82608,-0.037827
0.82617,-0.080913
0.82625,-0.013662
0.82633,0.067754
0.82642,0.049015
0.8265,-0.044063
0.82658,-0.078879
0.82667,-0.0053058
0.82675,0.071041
0.82683,0.043258
0.82692,-0.050572
0.827,-0.076698
0.82708,0.0032439
0.82717,0.073854
0.82725,0.036351
0.82733,-0.057223
0.82742,-0.074247
0.8275,0.011353
0.82758,0.077363
0.82767,0.030951
0.82775,-0.062847
0.82783,-0.070374
0.82792,0.020132
0.828,0.079851
0.82808,0.024876
0.82817,-0.068466
0.82825,-0.067159
0.82833,0.027535
0.82842,0.080191
0.8285,0.016537
0.82858,-0.074058
0.82867,-0.06134
0.82875,0.037072
0.82883,0.080852
0.82892,0.0093053
0.829,-0.076784
0.82908,-0.054625
0.82917,0.043929
0.82925,0.078826
0.82933,0.0012982
0.82942,-0.079813
0.8295,-0.048171
0.82958,0.050108
0.82967,0.074976
0.82975,-0.0073099
0.82983,-0.080899
0.82992,-0.04051
0.83,0.055773
0.83008,0.071611
0.83017,-0.013994
0.83025,-0.079978
0.83033,-0.031429
0.83042,0.062101
0.8305,0.068492
0.83058,-0.020603
0.83067,-0.07929
0.83075,-0.022595
0.83083,0.06751
0.83092,0.06319
0.831,-0.028173
0.83108,-0.078053
0.83117,-0.015345
0.83125,0.069598
0.83133,0.056918
0.83142,-0.033796
0.8315,-0.075216
0.83158,-0.0091911
0.83167,0.070228
0.83175,0.052282
0.83183,-0.036861
0.83192,-0.071592
0.832,-0.0017346
0.83208,0.072994
0.83217,0.04822
0.83225,-0.040019
0.83233,-0.067953
0.83242,0.0045303
0.8325,0.074545
0.83258,0.044249
0.83267,-0.043184
0.83275,-0.064638
0.83283,0.01086
0.83292,0.075176
0.833,0.038303
0.83308,-0.046674
0.83317,-0.060574
0.83325,0.016029
0.83333,0.075213
0.83342,0.034779
0.8335,-0.048946
0.83358,-0.057442
0.83367,0.021527
0.83375,0.074816
0.83383,0.028447
0.83392,-0.052881
0.834,-0.05529
0.83408,0.024256
0.83417,0.072173
0.83425,0.022145
0.83433,-0.05615
0.83442,-0.053301
0.8345,0.026327
0.83458,0.069604
0.83467,0.016416
0.83475,-0.059437
0.83483,-0.051059
0.83492,0.029538
0.835,0.06737
0.83508,0.010514
0.83517,-0.061558
0.83525,-0.047442
0.83533,0.033332
0.83542,0.066191
0.8355,0.0056617
0.83558,-0.063576
0.83567,-0.043501
0.83575,0.037698
0.83583,0.065277
0.83592,0.0015492
0.836,-0.064855
0.83608,-0.039659
0.83617,0.041904
0.83625,0.064276
0.83633,-0.0030481
0.83642,-0.066561
0.8365,-0.036582
0.83658,0.04477
0.83667,0.062666
0.83675,-0.0077509
0.83683,-0.068405
0.83692,-0.032285
0.837,0.050454
0.83708,0.063392
0.83717,-0.011765
0.83725,-0.069249
0.83733,-0.025489
0.83742,0.057028
0.8375,0.062012
0.83758,-0.01756
0.83767,-0.070818
0.83775,-0.019862
0.83783,0.062855
0.83792,0.060132
0.838,-0.023844
0.83808,-0.071649
0.83817,-0.014279
0.83825,0.066114
0.83833,0.055647
0.83842,-0.031283
0.8385,-0.072997
0.83858,-0.0091155
0.83867,0.068769
0.83875,0.050982
0.83883,-0.037275
0.83892,-0.072447
0.839,-0.0041582
0.83908,0.069728
0.83917,0.045586
0.83925,-0.042965
0.83933,-0.071278
0.83942,0.0022496
0.8395,0.072502
0.83958,0.041341
0.83967,-0.047665
0.83975,-0.069474
0.83983,0.0074597
0.83992,0.072898
0.84,0.036387
0.84008,-0.050135
0.84017,-0.065178
0.84025,0.013119
0.84033,0.073807
0.84042,0.0332
0.8405,-0.052191
0.84058,-0.062317
0.84067,0.018082
0.84075,0.074705
0.84083,0.029193
0.84092,-0.054501
0.841,-0.058472
0.84108,0.022938
0.84117,0.074189
0.84125,0.024837
0.84133,-0.056545
0.84142,-0.055001
0.8415,0.028437
0.84158,0.075421
0.84167,0.021056
0.84175,-0.058415
0.84183,-0.049945
0.84192,0.034186
0.842,0.073507
0.84208,0.015081
0.84217,-0.05924
0.84225,-0.044964
0.84233,0.038304
0.84242,0.072903
0.8425,0.012005
0.84258,-0.059391
0.84267,-0.040442
0.84275,0.041732
0.84283,0.070091
0.84292,0.0060148
0.843,-0.061567
0.84308,-0.037364
0.84317,0.04395
0.84325,0.066476
0.84333,-0.00029241
0.84342,-0.063214
0.8435,-0.033712
0.84358,0.045661
0.84367,0.062379
0.84375,-0.0056797
0.84383,-0.063258
0.84392,-0.029092
0.844,0.047826
0.84408,0.059452
0.84417,-0.0091467
0.84425,-0.06211
0.84433,-0.023834
0.84442,0.051638
0.8445,0.058377
0.84458,-0.012596
0.84467,-0.062645
0.84475,-0.02022
0.84483,0.053728
0.84492,0.054519
0.845,-0.017831
0.84508,-0.063157
0.84517,-0.017785
0.84525,0.053764
0.84533,0.05059
0.84542,-0.022536
0.8455,-0.064586
0.84558,-0.016654
0.84567,0.052839
0.84575,0.045869
0.84583,-0.027005
0.84592,-0.064358
0.846,-0.01346
0.84608,0.054477
0.84617,0.043939
0.84625,-0.030734
0.84633,-0.064172
0.84642,-0.0084396
0.8465,0.05695
0.84658,0.040244
0.84667,-0.035568
0.84675,-0.063832
0.84683,-0.0028999
0.84692,0.060701
0.847,0.037134
0.84708,-0.041197
0.84717,-0.064382
0.84725,0.00084883
0.84733,0.060397
0.84742,0.030123
0.8475,-0.047526
0.84758,-0.064787
0.84767,0.0027798
0.84775,0.059336
0.84783,0.025308
0.84792,-0.050943
0.848,-0.062313
0.84808,0.0063783
0.84817,0.057012
0.84825,0.018901
0.84833,-0.054509
0.84842,-0.060806
0.8485,0.0089372
0.84858,0.056757
0.84867,0.015542
0.84875,-0.057825
0.84883,-0.05846
0.84892,0.016207
0.849,0.060074
0.84908,0.011196
0.84917,-0.062919
0.84925,-0.056727
0.84933,0.022444
0.84942,0.062347
0.8495,0.0066652
0.84958,-0.067599
0.84967,-0.054164
0.84975,0.028959
0.84983,0.063839
0.84992,0.0020597
0.85,-0.07109
0.85008,-0.051468
0.85017,0.033751
0.85025,0.062847
0.85033,-0.0042761
0.85042,-0.073487
0.8505,-0.046648
0.85058,0.037741
0.85067,0.059792
0.85075,-0.010328
0.85083,-0.074067
0.85092,-0.040457
0.851,0.042781
0.85108,0.058161
0.85117,-0.015017
0.85125,-0.074499
0.85133,-0.034761
0.85142,0.048437
0.8515,0.057667
0.85158,-0.018861
0.85167,-0.073229
0.85175,-0.02745
0.85183,0.053404
0.85192,0.055627
0.852,-0.022936
0.85208,-0.071886
0.85217,-0.021093
0.85225,0.056751
0.85233,0.052793
0.85242,-0.026356
0.8525,-0.070879
0.85258,-0.016838
0.85267,0.058869
0.85275,0.050014
0.85283,-0.028041
0.85292,-0.066154
0.853,-0.011367
0.85308,0.059382
0.85317,0.047354
0.85325,-0.030388
0.85333,-0.064729
0.85342,-0.0068223
0.8535,0.060498
0.85358,0.042792
0.85367,-0.034267
0.85375,-0.062629
0.85383,-0.002128
0.85392,0.061752
0.854,0.04051
0.85408,-0.035689
0.85417,-0.060128
0.85425,0.0018005
0.85433,0.061614
0.85442,0.036808
0.8545,-0.037042
0.85458,-0.057059
0.85467,0.005643
0.85475,0.062284
0.85483,0.034348
0.85492,-0.038513
0.855,-0.054484
0.85508,0.008632
0.85517,0.060536
0.85525,0.029876
0.85533,-0.039746
0.85542,-0.051222
0.8555,0.012031
0.85558,0.060455
0.85567,0.027121
0.85575,-0.041965
0.85583,-0.050689
0.85592,0.013997
0.856,0.059804
0.85608,0.022727
0.85617,-0.044805
0.85625,-0.048406
0.85633,0.017224
0.85642,0.060827
0.8565,0.022312
0.85658,-0.045764
0.85667,-0.047168
0.85675,0.020367
0.85683,0.060472
0.85692,0.018431
0.857,-0.047506
0.85708,-0.045567
0.85717,0.022533
0.85725,0.061454
0.85733,0.016893
0.85742,-0.049739
0.8575,-0.044111
0.85758,0.02586
0.85767,0.060776
0.85775,0.012754
0.85783,-0.051541
0.85792,-0.041606
0.858,0.029067
0.85808,0.060527
0.85817,0.009667
0.85825,-0.052019
0.85833,-0.038224
0.85842,0.030348
0.8585,0.057248
0.85858,0.0066203
0.85867,-0.051509
0.85875,-0.035735
0.85883,0.031926
0.85892,0.055833
0.859,0.0035626
0.85908,-0.051147
0.85917,-0.031367
0.85925,0.034338
0.85933,0.053794
0.85942,0.00033764
0.8595,-0.051941
0.85958,-0.028805
0.85967,0.036659
0.85975,0.05172
0.85983,-0.0039794
0.85992,-0.05249
0.86,-0.025351
0.86008,0.038114
0.86017,0.048898
0.86025,-0.0069621
0.86033,-0.052212
0.86042,-0.023105
0.8605,0.038919
0.86058,0.046901
0.86067,-0.0091019
0.86075,-0.051128
0.86083,-0.019891
0.86092,0.040777
0.861,0.046075
0.86108,-0.010603
0.86117,-0.049691
0.86125,-0.016023
0.86133,0.042764
0.86142,0.044479
0.8615,-0.013173
0.86158,-0.049079
0.86167,-0.012445
0.86175,0.044606
0.86183,0.043161
0.86192,-0.014789
0.862,-0.048042
0.86208,-0.0076911
0.86217,0.049914
0.86225,0.044172
0.86233,-0.01746
0.86242,-0.048579
0.8625,-0.0028653
0.86258,0.055542
0.86267,0.043756
0.86275,-0.022141
0.86283,-0.048892
0.86292,0.0031912
0.863,0.060832
0.86308,0.04317
0.86317,-0.025428
0.86325,-0.048682
0.86333,0.0076219
0.86342,0.063774
0.8635,0.0405
0.86358,-0.029487
0.86367,-0.047053
0.86375,0.013565
0.86383,0.066562
0.86392,0.038079
0.864,-0.031823
0.86408,-0.04488
0.86417,0.017012
0.86425,0.065829
0.86433,0.033498
0.86442,-0.036172
0.8645,-0.045679
0.86458,0.018388
0.86467,0.064269
0.86475,0.028489
0.86483,-0.039404
0.86492,-0.044331
0.865,0.021461
0.86508,0.064627
0.86517,0.024508
0.86525,-0.043777
0.86533,-0.044059
0.86542,0.02455
0.8655,0.064989
0.86558,0.020909
0.86567,-0.046746
0.86575,-0.04186
0.86583,0.029108
0.86592,0.065358
0.866,0.017103
0.86608,-0.048378
0.86617,-0.039393
0.86625,0.031085
0.86633,0.063726
0.86642,0.012816
0.8665,-0.0517
0.86658,-0.039189
0.86667,0.03172
0.86675,0.060449
0.86683,0.0074357
0.86692,-0.053658
0.867,-0.037402
0.86708,0.031753
0.86717,0.05623
0.86725,0.0027027
0.86733,-0.05466
0.86742,-0.035724
0.8675,0.031279
0.86758,0.051645
0.86767,-0.0020293
0.86775,-0.055285
0.86783,-0.034337
0.86792,0.030424
0.868,0.048545
0.86808,-0.0046349
0.86817,-0.055522
0.86825,-0.032623
0.86833,0.031546
0.86842,0.046785
0.8685,-0.0076755
0.86858,-0.055976
0.86867,-0.030202
0.86875,0.033116
0.86883,0.044984
0.86892,-0.010836
0.869,-0.056606
0.86908,-0.028145
0.86917,0.033396
0.86925,0.04105
0.86933,-0.015255
0.86942,-0.057916
0.8695,-0.028331
0.86958,0.030874
0.86967,0.036036
0.86975,-0.01949
0.86983,-0.058333
0.86992,-0.026951
0.87,0.029637
0.87008,0.032102
0.87017,-0.022157
0.87025,-0.057483
0.87033,-0.025369
0.87042,0.029049
0.8705,0.030501
0.87058,-0.023541
0.87067,-0.057942
0.87075,-0.023425
0.87083,0.03184
0.87092,0.031068
0.871,-0.024722
0.87108,-0.058341
0.87117,-0.021286
0.87125,0.035229
0.87133,0.031479
0.87142,-0.027572
0.8715,-0.0592
0.87158,-0.018292
0.87167,0.03734
0.87175,0.029267
0.87183,-0.031292
0.87192,-0.059415
0.872,-0.014723
0.87208,0.039495
0.87217,0.027082
0.87225,-0.03445
0.87233,-0.058988
0.87242,-0.010875
0.8725,0.042317
0.87258,0.025839
0.87267,-0.037123
0.87275,-0.057512
0.87283,-0.0047568
0.87292,0.047428
0.873,0.025967
0.87308,-0.039546
0.87317,-0.056799
0.87325,-0.00049669
0.87333,0.049185
0.87342,0.023675
0.8735,-0.040417
0.87358,-0.053289
0.87367,0.0043301
0.87375,0.050757
0.87383,0.022482
0.87392,-0.038403
0.874,-0.047073
0.87408,0.0089843
0.87417,0.051816
0.87425,0.02247
0.87433,-0.036821
0.87442,-0.042831
0.8745,0.013472
0.87458,0.05407
0.87467,0.022536
0.87475,-0.037654
0.87483,-0.041956
0.87492,0.01634
0.875,0.054985
0.87508,0.019628
0.87517,-0.041102
0.87525,-0.042445
0.87533,0.017628
0.87542,0.054236
0.8755,0.017044
0.87558,-0.041837
0.87567,-0.04071
0.87575,0.019231
0.87583,0.054081
0.87592,0.016073
0.876,-0.041319
0.87608,-0.038127
0.87617,0.021312
0.87625,0.05377
0.87633,0.015659
0.87642,-0.039173
0.8765,-0.034997
0.87658,0.023296
0.87667,0.054446
0.87675,0.01432
0.87683,-0.040645
0.87692,-0.033105
0.877,0.026953
0.87708,0.055562
0.87717,0.011633
0.87725,-0.043686
0.87733,-0.032191
0.87742,0.030501
0.8775,0.056449
0.87758,0.0080413
0.87767,-0.047584
0.87775,-0.031459
0.87783,0.033789
0.87792,0.05607
0.878,0.0045417
0.87808,-0.048675
0.87817,-0.02959
0.87825,0.034795
0.87833,0.054687
0.87842,0.0025466
0.8785,-0.049199
0.87858,-0.028194
0.87867,0.036056
0.87875,0.053676
0.87883,0.00082473
0.87892,-0.048654
0.879,-0.025437
0.87908,0.038607
0.87917,0.054422
0.87925,0.00015654
0.87933,-0.048533
0.87942,-0.022501
0.8795,0.042808
0.87958,0.05587
0.87967,-0.0021747
0.87975,-0.050498
0.87983,-0.021015
0.87992,0.044134
0.88,0.053002
0.88008,-0.0064024
0.88017,-0.051597
0.88025,-0.020145
0.88033,0.043562
0.88042,0.050726
0.8805,-0.00886
0.88058,-0.052788
0.88067,-0.019264
0.88075,0.044257
0.88083,0.048297
0.88092,-0.01224
0.881,-0.052855
0.88108,-0.016338
0.88117,0.046304
0.88125,0.047543
0.88133,-0.013794
0.88142,-0.052004
0.8815,-0.012394
0.88158,0.049753
0.88167,0.046286
0.88175,-0.017763
0.88183,-0.05224
0.88192,-0.008232
0.882,0.052375
0.88208,0.044151
0.88217,-0.021554
0.88225,-0.052172
0.88233,-0.0039363
0.88242,0.054547
0.8825,0.041788
0.88258,-0.023322
0.88267,-0.049911
0.88275,-8.46E-05
0.88283,0.056044
0.88292,0.040142
0.883,-0.025338
0.88308,-0.049025
0.88317,0.0041082
0.88325,0.059519
0.88333,0.039092
0.88342,-0.027399
0.8835,-0.046258
0.88358,0.0099643
0.88367,0.062334
0.88375,0.036828
0.88383,-0.030541
0.88392,-0.044935
0.884,0.014399
0.88408,0.063455
0.88417,0.033496
0.88425,-0.032341
0.88433,-0.041984
0.88442,0.017473
0.8845,0.062138
0.88458,0.029967
0.88467,-0.033886
0.88475,-0.040931
0.88483,0.017595
0.88492,0.058725
0.885,0.026808
0.88508,-0.032598
0.88517,-0.038704
0.88525,0.016019
0.88533,0.055343
0.88542,0.024706
0.8855,-0.033969
0.88558,-0.03992
0.88567,0.015041
0.88575,0.05351
0.88583,0.021555
0.88592,-0.036668
0.886,-0.040302
0.88608,0.015745
0.88617,0.052242
0.88625,0.018216
0.88633,-0.038915
0.88642,-0.039319
0.8865,0.016865
0.88658,0.049386
0.88667,0.01421
0.88675,-0.03931
0.88683,-0.037112
0.88692,0.017746
0.887,0.047293
0.88708,0.01176
0.88717,-0.038635
0.88725,-0.035473
0.88733,0.016363
0.88742,0.045127
0.8875,0.011472
0.88758,-0.039104
0.88767,-0.036561
0.88775,0.016123
0.88783,0.044188
0.88792,0.0079233
0.888,-0.043331
0.88808,-0.038125
0.88817,0.016794
0.88825,0.043709
0.88833,0.0050701
0.88842,-0.046727
0.8885,-0.039416
0.88858,0.017601
0.88867,0.043019
0.88875,0.0012958
0.88883,-0.050281
0.88892,-0.039571
0.889,0.019615
0.88908,0.043309
0.88917,-0.0021986
0.88925,-0.05424
0.88933,-0.039627
0.88942,0.021693
0.8895,0.042453
0.88958,-0.0073298
0.88967,-0.058949
0.88975,-0.03941
0.88983,0.02451
0.88992,0.042996
0.89,-0.010543
0.89008,-0.062303
0.89017,-0.037886
0.89025,0.028394
0.89033,0.042007
0.89042,-0.015864
0.8905,-0.065832
0.89058,-0.03772
0.89067,0.029613
0.89075,0.040544
0.89083,-0.02001
0.89092,-0.067767
0.891,-0.035616
0.89108,0.03143
0.89117,0.038685
0.89125,-0.023204
0.89133,-0.067823
0.89142,-0.032868
0.8915,0.032825
0.89158,0.038073
0.89167,-0.023509
0.89175,-0.065781
0.89183,-0.027617
0.89192,0.037618
0.892,0.038155
0.89208,-0.025675
0.89217,-0.065394
0.89225,-0.023942
0.89233,0.042477
0.89242,0.04034
0.8925,-0.028403
0.89258,-0.067322
0.89267,-0.019774
0.89275,0.046424
0.89283,0.036943
0.89292,-0.034946
0.893,-0.069178
0.89308,-0.017316
0.89317,0.046721
0.89325,0.033488
0.89333,-0.036998
0.89342,-0.066291
0.8935,-0.012613
0.89358,0.047737
0.89367,0.030778
0.89375,-0.037958
0.89383,-0.062973
0.89392,-0.0088511
0.894,0.048155
0.89408,0.028641
0.89417,-0.038553
0.89425,-0.058363
0.89433,-0.0014237
0.89442,0.052334
0.8945,0.028973
0.89458,-0.037426
0.89467,-0.053896
0.89475,0.0040995
0.89483,0.054465
0.89492,0.026384
0.895,-0.039574
0.89508,-0.050925
0.89517,0.0081953
0.89525,0.054594
0.89533,0.02475
0.89542,-0.03955
0.8955,-0.048916
0.89558,0.011517
0.89567,0.056788
0.89575,0.023441
0.89583,-0.041931
0.89592,-0.047878
0.896,0.01511
0.89608,0.058201
0.89617,0.022072
0.89625,-0.042265
0.89633,-0.045265
0.89642,0.018325
0.8965,0.059313
0.89658,0.021709
0.89667,-0.041083
0.89675,-0.041143
0.89683,0.021965
0.89692,0.058449
0.897,0.018345
0.89708,-0.041731
0.89717,-0.038108
0.89725,0.023882
0.89733,0.055968
0.89742,0.015723
0.8975,-0.040118
0.89758,-0.035075
0.89767,0.024969
0.89775,0.056016
0.89783,0.015195
0.89792,-0.041359
0.898,-0.035189
0.89808,0.026837
0.89817,0.05818
0.89825,0.0152
0.89833,-0.043866
0.89842,-0.036891
0.8985,0.02841
0.89858,0.060196
0.89867,0.013317
0.89875,-0.047727
0.89883,-0.037077
0.89892,0.030722
0.899,0.059763
0.89908,0.010857
0.89917,-0.047882
0.89925,-0.034254
0.89933,0.032748
0.89942,0.057693
0.8995,0.0066725
0.89958,-0.049385
0.89967,-0.032425
0.89975,0.033496
0.89983,0.054946
0.89992,0.0036367
0.9,-0.049356
0.90008,-0.030682
0.90017,0.033483
0.90025,0.05254
0.90033,0.0008973
0.90042,-0.050472
0.9005,-0.029931
0.90058,0.033971
0.90067,0.05109
0.90075,-0.0016182
0.90083,-0.05191
0.90092,-0.028666
0.901,0.035569
0.90108,0.048763
0.90117,-0.0062109
0.90125,-0.053859
0.90133,-0.028243
0.90142,0.034645
0.9015,0.04498
0.90158,-0.010755
0.90167,-0.055043
0.90175,-0.025949
0.90183,0.035873
0.90192,0.043656
0.902,-0.012915
0.90208,-0.055922
0.90217,-0.023885
0.90225,0.038344
0.90233,0.042702
0.90242,-0.015312
0.9025,-0.0549
0.90258,-0.019897
0.90267,0.041289
0.90275,0.042955
0.90283,-0.016898
0.90292,-0.055472
0.903,-0.017214
0.90308,0.044739
0.90317,0.04253
0.90325,-0.020904
0.90333,-0.057074
0.90342,-0.013473
0.9035,0.048887
0.90358,0.041408
0.90367,-0.025328
0.90375,-0.0576
0.90383,-0.0090784
0.90392,0.051041
